Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1984","1984","ha","20177","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1985","1985","ha","19219","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1986","1986","ha","20532","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1987","1987","ha","20852","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1988","1988","ha","23785","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1989","1989","ha","28450","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1990","1990","ha","34093","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1991","1991","ha","36888","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1992","1992","ha","29109","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1993","1993","ha","23572","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1994","1994","ha","21023","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1995","1995","ha","18743","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1996","1996","ha","16669","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1997","1997","ha","12040","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1998","1998","ha","11175","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","1999","1999","ha","13313","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2000","2000","ha","16217","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2001","2001","ha","20739","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2002","2002","ha","23365","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2003","2003","ha","25628","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2004","2004","ha","26635","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2005","2005","ha","31832","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2006","2006","ha","33224","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2007","2007","ha","32857","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2008","2008","ha","29549","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2009","2009","ha","27415","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2010","2010","ha","23263","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2011","2011","ha","21089","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2012","2012","ha","19427","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2013","2013","ha","18472","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2014","2014","ha","19070","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2015","2015","ha","22105","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2016","2016","ha","25833","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2017","2017","ha","28631","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2018","2018","ha","34299","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","687","Pepper (piper spp.)","2019","2019","ha","35320","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1961","1961","ha","2500","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1962","1962","ha","2600","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1963","1963","ha","2700","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1964","1964","ha","2800","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1965","1965","ha","3185","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1966","1966","ha","3286","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1967","1967","ha","3181","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1968","1968","ha","3297","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1969","1969","ha","3419","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1970","1970","ha","3444","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1971","1971","ha","3700","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1972","1972","ha","4400","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1973","1973","ha","3450","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1974","1974","ha","3475","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1975","1975","ha","3551","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1976","1976","ha","3537","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1977","1977","ha","3599","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1978","1978","ha","3997","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1979","1979","ha","3977","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1980","1980","ha","4051","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1981","1981","ha","3455","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1982","1982","ha","3498","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1983","1983","ha","3556","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1984","1984","ha","3496","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1985","1985","ha","3692","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1986","1986","ha","3781","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1987","1987","ha","3764","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1988","1988","ha","3804","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1989","1989","ha","3949","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1990","1990","ha","3960","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1991","1991","ha","4059","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1992","1992","ha","4048","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1993","1993","ha","4337","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1994","1994","ha","4605","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1995","1995","ha","4819","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1996","1996","ha","5155","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1997","1997","ha","5168","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1998","1998","ha","5524","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","1999","1999","ha","5820","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2000","2000","ha","6230","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2001","2001","ha","6900","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2002","2002","ha","6958","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2003","2003","ha","7472","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2004","2004","ha","8112","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2005","2005","ha","8309","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2006","2006","ha","8534","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2007","2007","ha","8065","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2008","2008","ha","8797","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2009","2009","ha","8638","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2010","2010","ha","8755","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2011","2011","ha","8349","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2012","2012","ha","8170","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2013","2013","ha","8550","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2014","2014","ha","8323","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2015","2015","ha","8588","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2016","2016","ha","8237","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2017","2017","ha","8159","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2018","2018","ha","8133","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","587","Persimmons","2019","2019","ha","8229","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1961","1961","ha","25345","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1962","1962","ha","26867","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1963","1963","ha","28472","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1964","1964","ha","29471","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1965","1965","ha","28467","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1966","1966","ha","28183","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1967","1967","ha","30525","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1968","1968","ha","27431","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1969","1969","ha","30636","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1970","1970","ha","32189","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1971","1971","ha","33823","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1972","1972","ha","34474","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1973","1973","ha","33921","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1974","1974","ha","29498","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1975","1975","ha","28000","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1976","1976","ha","26180","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1977","1977","ha","26220","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1978","1978","ha","26696","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1979","1979","ha","26645","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1980","1980","ha","25185","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1981","1981","ha","27014","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1982","1982","ha","26513","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1983","1983","ha","30638","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1984","1984","ha","32232","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1985","1985","ha","36618","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1986","1986","ha","38611","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1987","1987","ha","44376","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1988","1988","ha","45390","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1989","1989","ha","37152","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1990","1990","ha","33167","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1991","1991","ha","35904","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1992","1992","ha","37402","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1993","1993","ha","39719","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1994","1994","ha","45218","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1995","1995","ha","44384","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1996","1996","ha","45843","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1997","1997","ha","53567","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1998","1998","ha","54998","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","1999","1999","ha","56917","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2000","2000","ha","60406","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2001","2001","ha","62597","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2002","2002","ha","61127","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2003","2003","ha","57986","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2004","2004","ha","59163","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2005","2005","ha","61787","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2006","2006","ha","66845","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2007","2007","ha","71823","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2008","2008","ha","65982","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2009","2009","ha","60176","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2010","2010","ha","58507","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2011","2011","ha","62481","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2012","2012","ha","65502","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2013","2013","ha","63204","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2014","2014","ha","66599","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2015","2015","ha","67922","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2016","2016","ha","66905","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2017","2017","ha","62078","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2018","2018","ha","71659","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","574","Pineapples","2019","2019","ha","67167","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1961","1961","ha","191255","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1962","1962","ha","196198","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1963","1963","ha","199788","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1964","1964","ha","208674","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1965","1965","ha","202257","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1966","1966","ha","199308","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1967","1967","ha","217423","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1968","1968","ha","226728","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1969","1969","ha","221049","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1970","1970","ha","214155","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1971","1971","ha","208051","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1972","1972","ha","202432","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1973","1973","ha","188644","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1974","1974","ha","192312","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1975","1975","ha","191216","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1976","1976","ha","199641","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1977","1977","ha","195767","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1978","1978","ha","211315","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1979","1979","ha","204118","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1980","1980","ha","181084","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1981","1981","ha","170982","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1982","1982","ha","182504","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1983","1983","ha","169070","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1984","1984","ha","172633","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1985","1985","ha","155235","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1986","1986","ha","160657","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1987","1987","ha","176941","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1988","1988","ha","172894","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1989","1989","ha","156722","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1990","1990","ha","158326","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1991","1991","ha","161626","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1992","1992","ha","173185","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1993","1993","ha","162063","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1994","1994","ha","171853","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1995","1995","ha","176767","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1996","1996","ha","164672","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1997","1997","ha","174830","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1998","1998","ha","177972","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","1999","1999","ha","176481","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2000","2000","ha","151731","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2001","2001","ha","153984","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2002","2002","ha","161124","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2003","2003","ha","151850","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2004","2004","ha","142704","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2005","2005","ha","142219","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2006","2006","ha","140826","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2007","2007","ha","147719","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2008","2008","ha","144916","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2009","2009","ha","138692","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2010","2010","ha","137044","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2011","2011","ha","149212","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2012","2012","ha","135970","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2013","2013","ha","128056","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2014","2014","ha","132058","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2015","2015","ha","131931","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2016","2016","ha","129842","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2017","2017","ha","118130","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2018","2018","ha","119609","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","116","Potatoes","2019","2019","ha","116682","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","1993","1993","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","1994","1994","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","1995","1995","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","1996","1996","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","1997","1997","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","1998","1998","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","1999","1999","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2000","2000","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2001","2001","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2002","2002","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2003","2003","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2004","2004","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2005","2005","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2006","2006","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2007","2007","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2008","2008","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2009","2009","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2010","2010","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2011","2011","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2012","2012","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2013","2013","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2014","2014","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2015","2015","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2016","2016","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2017","2017","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2018","2018","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","754","Pyrethrum, dried","2019","2019","ha","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1961","1961","ha","6500","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1962","1962","ha","4500","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1963","1963","ha","6500","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1964","1964","ha","10300","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1965","1965","ha","8561","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1966","1966","ha","8856","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1967","1967","ha","8932","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1968","1968","ha","8948","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1969","1969","ha","8342","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1970","1970","ha","8343","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1971","1971","ha","5812","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1972","1972","ha","5984","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1973","1973","ha","3427","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1974","1974","ha","4069","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1975","1975","ha","4155","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1976","1976","ha","4064","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1977","1977","ha","3890","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1978","1978","ha","3974","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1979","1979","ha","4015","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1980","1980","ha","3778","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1981","1981","ha","3247","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1982","1982","ha","3370","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1983","1983","ha","3312","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1984","1984","ha","3190","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1985","1985","ha","3133","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1986","1986","ha","2946","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1987","1987","ha","2609","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1988","1988","ha","2269","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1989","1989","ha","2228","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1990","1990","ha","1888","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1991","1991","ha","1875","","Official data"
